0	-2.606	4.863	4.86	272.402
0	-1.533	5.126	4.86	274.234
11.677	-0.461	5.389	4.86	276.067
214.964	0.611	5.653	5.412	277.9
255.999	1.683	5.916	5.86	279.733
71.77	1.943	6.179	5.394	281.566
0	2.202	6.443	4.86	283.398
0	2.461	6.706	4.86	285.231
0	2.72	6.97	5.886	287.064
0	3.645	6.731	5.886	281.638
10.446	4.57	6.492	5.886	276.212
160.759	5.495	6.253	6.446	270.785
190.598	6.42	6.014	6.886	265.359
55.071	4.876	5.775	6.426	259.933
0	3.332	5.537	5.886	254.507
0	1.788	5.298	5.886	249.08
0	0.244	5.059	5.146	243.654
0	1.079	5.065	5.146	244.93
25.704	1.914	5.072	5.146	246.206
339.093	2.75	5.078	5.713	247.482
400.286	3.585	5.085	6.146	248.758
119.032	2.869	5.091	5.692	250.034
0	2.154	5.098	5.146	251.31
0	1.439	5.104	5.146	252.586
0	0.723	5.111	6.141	253.862
0	1.657	5.19	6.141	254.78
29.168	2.591	5.269	6.141	255.698
336.245	3.526	5.347	6.715	256.617
395.232	4.46	5.426	7.141	257.535
120.802	3.678	5.505	6.692	258.453
0	2.897	5.584	6.141	259.372
0	2.116	5.663	6.141	260.29
0	1.335	5.742	5.711	261.208
0	2.265	5.687	5.711	262.913
31.159	3.195	5.631	5.711	264.619
318.716	4.125	5.576	6.292	266.324
373.063	5.056	5.521	6.711	268.029
117.06	3.514	5.465	6.267	269.734
0	1.972	5.41	5.711	271.439
0	0.431	5.355	5.711	273.145
0	-1.111	5.299	5.634	274.85
0	-0.35	5.27	5.634	273.073
18.225	0.41	5.241	5.634	271.297
167.477	1.171	5.211	6.222	269.521
195.231	1.931	5.182	6.633	267.745
62.819	1.251	5.152	6.195	265.968
0	0.57	5.123	5.634	264.192
0	-0.11	5.094	5.634	262.416
0	-0.791	5.064	4.342	260.64
0	-0.024	5.055	4.342	260.965
34.477	0.742	5.046	4.342	261.29
287.579	1.509	5.037	4.937	261.615
333.891	2.275	5.027	5.342	261.94
110.053	1.462	5.018	4.909	262.265
0	0.649	5.009	4.342	262.591
0	-0.164	5	4.342	262.916
0	-0.977	4.991	6.356	263.241
0	-0.209	5.039	6.356	265.896
38.911	0.558	5.087	6.356	268.551
297.17	1.326	5.135	6.957	271.206
343.67	2.093	5.184	7.355	273.86
115.923	1.458	5.232	6.928	276.515
0	0.822	5.28	6.356	279.17
0	0.186	5.328	6.356	281.825
0	-0.449	5.376	5.425	284.48
0	-0.058	5.265	5.425	281.729
8.31	0.333	5.153	5.425	278.978
58.537	0.725	5.041	6.033	276.227
67.436	1.116	4.929	6.425	273.476
23.257	-0.399	4.818	6.002	270.725
0	-1.913	4.706	5.425	267.974
0	-3.428	4.594	5.425	265.223
0	-4.943	4.254	2.15	262.472
0	-3.491	4.512	2.15	263.171
40.037	-2.038	4.541	2.15	263.87
261.799	-0.586	4.571	2.765	264.569
300.463	0.867	4.6	3.15	265.268
105.852	0.043	4.63	2.732	265.966
0	-0.781	4.659	2.15	266.665
0	-1.605	4.689	2.15	267.364
0	-2.429	4.718	4.663	268.063
0	-1.779	4.685	4.663	267.574
34.168	-1.129	4.653	4.663	267.086
208.552	-0.479	4.62	5.284	266.597
238.47	0.171	4.587	5.663	266.108
85.751	-0.613	4.554	5.25	265.62
0	-1.398	4.521	4.663	265.131
0	-2.182	4.489	4.663	264.642
0	-2.966	4.456	3.903	264.153
0	-2.197	4.425	3.903	264.242
42.457	-1.427	4.395	3.903	264.331
243.079	-0.657	4.365	4.53	264.42
276.946	0.113	4.334	4.902	264.509
101.571	-0.881	4.304	4.494	264.598
0	-1.876	4.274	3.903	264.687
0	-2.871	4.243	3.903	264.776
0	-3.866	4.213	3.836	264.865
0	-2.973	4.153	3.836	263.955
35.358	-2.08	4.093	3.836	263.044
190.707	-1.188	4.034	4.47	262.134
216.511	-0.295	3.974	4.836	261.223
80.929	-1.54	3.914	4.432	260.312
0	-2.785	3.854	3.836	259.402
0	-4.03	3.795	3.836	258.491
0	-5.275	3.735	2.709	257.581
0	-4.207	3.648	2.709	258.463
63.516	-3.138	3.562	2.709	259.346
323.982	-2.07	3.475	3.349	260.229
366.55	-1.002	3.389	3.708	261.111
139.546	-2.493	3.302	3.309	261.994
0	-3.985	3.216	2.709	262.876
0	-5.476	3.129	2.709	263.759
0	-6.967	3.043	3.593	264.642
0	-6.196	2.921	3.593	260.194
43.788	-5.425	2.8	3.593	255.746
211.957	-4.653	2.678	4.239	251.299
238.998	-3.882	2.557	4.593	246.851
92.609	-5.543	2.435	4.198	242.403
0	-7.205	2.314	3.593	237.955
0	-8.866	2.192	3.593	233.508
0	-10.527	2.071	6.234	229.06
0	-9.749	2.032	6.234	226.335
66.229	-8.97	1.993	6.236	223.61
305.181	-8.191	1.954	6.885	220.884
342.98	-7.413	1.915	7.233	218.159
135.19	-8.773	1.876	6.843	215.434
0	-10.133	1.838	6.234	212.709
0	-11.493	1.799	6.234	209.984
0	-12.853	1.76	2.831	207.258
0	-11.43	1.819	2.831	208.746
97.387	-10.007	1.878	2.839	210.233
428.402	-8.585	1.937	3.489	211.72
479.912	-7.162	1.996	3.831	213.208
192.311	-8.101	2.056	3.445	214.695
0	-9.04	2.115	2.831	216.183
0	-9.978	2.174	2.831	217.67
0	-10.917	2.233	3.819	219.157
0	-9.08	2.381	3.819	221.183
100.481	-7.243	2.528	3.832	223.208
423.051	-5.406	2.675	4.482	225.233
472.427	-3.569	2.823	4.818	227.258
192.357	-3.932	2.97	4.436	229.283
0	-4.294	3.118	3.819	231.308
0	-4.657	3.265	3.819	233.333
0	-5.02	3.413	4.914	235.358
0	-3.592	3.471	4.914	237.661
105.638	-2.165	3.529	4.934	239.964
426.686	-0.737	3.587	5.583	242.267
475.023	0.69	3.645	5.914	244.57
196.424	-1.027	3.703	5.536	246.872
0	-2.744	3.762	4.914	249.175
0	-4.461	3.82	4.914	251.478
0	-6.179	3.872	2.455	253.781
0	-4.412	3.965	2.455	254.937
86.907	-2.645	4.052	2.481	256.094
337.484	-0.879	4.139	3.129	257.25
374.59	0.888	4.226	3.455	258.406
157.228	-0.664	4.313	3.08	259.562
0	-2.217	4.4	2.455	260.719
0	-3.769	4.487	2.455	261.875
0	-5.321	4.134	3.157	263.031
0	-3.344	4.634	3.157	263.213
72.811	-1.367	4.693	3.19	263.395
272.375	0.61	4.753	3.837	263.578
301.439	2.587	4.812	4.157	263.76
128.371	1.76	4.871	3.786	263.942
0	0.932	4.931	3.16	264.124
0	0.104	4.99	3.157	264.306
0	-0.723	5.05	4.244	264.488
0	0.022	4.922	4.244	263.014
69.172	0.768	4.794	4.284	261.541
249.729	1.514	4.667	4.928	260.067
275.587	2.259	4.539	5.243	258.593
119.023	0.566	4.411	4.876	257.119
0	-1.127	4.284	4.25	255.646
0	-2.82	4.156	4.244	254.172
0	-4.514	4.028	2.553	252.698
0	-2.635	4.066	2.553	252.694
115.475	-0.756	4.103	2.601	252.69
403.022	1.123	4.141	3.243	252.686
443.516	3.002	4.178	3.553	252.682
194.179	1.118	4.216	3.19	252.678
0	-0.766	4.253	2.564	252.674
0	-2.65	4.291	2.553	252.67
0	-4.534	4.328	3.415	252.666
0	-2.397	4.52	3.415	258.778
138.369	-0.261	4.712	3.471	264.89
467.588	1.875	4.904	4.11	271.002
513.174	4.011	5.096	4.414	277.114
227.671	3.309	5.288	4.055	283.226
0	2.607	5.48	3.431	289.338
0	1.904	5.672	3.415	295.45
0	1.202	5.864	5.745	301.562
0	1.531	5.925	5.745	299.679
34.856	1.86	5.987	5.808	297.796
114.216	2.189	6.049	6.445	295.913
125.02	2.518	6.11	6.744	294.031
56.183	2.098	6.172	6.389	292.148
0	1.679	6.233	5.766	290.265
0	1.26	6.295	5.745	288.382
0	0.84	6.356	4.325	286.499
0	1.572	6.32	4.325	286.404
64.335	2.304	6.285	4.397	286.308
204.692	3.036	6.249	5.03	286.212
223.478	3.768	6.214	5.324	286.116
101.693	2.919	6.178	4.972	286.021
0	2.07	6.142	4.351	285.925
0	1.221	6.107	4.325	285.829
0	0.372	6.071	3.397	285.734
0	1.192	5.992	3.397	285.294
123.442	2.013	5.913	3.476	284.854
381.839	2.833	5.834	4.106	284.414
415.837	3.653	5.755	4.396	283.974
191.539	2.797	5.676	4.048	283.534
0	1.942	5.597	3.428	283.094
0	1.087	5.517	3.397	282.654
0	0.231	5.438	3.327	282.214
0	0.838	5.488	3.327	282.981
82.941	1.446	5.538	3.414	283.748
249.727	2.053	5.588	4.041	284.515
271.299	2.66	5.638	4.326	285.282
126.449	2.063	5.688	3.981	286.05
0	1.466	5.738	3.364	286.817
0	0.868	5.788	3.327	287.584
0	0.271	5.838	4.368	288.351
0	0.701	5.868	4.368	289.811
51.148	1.13	5.897	4.464	291.271
150.069	1.559	5.927	5.087	292.731
162.645	1.988	5.956	5.367	294.191
76.685	1.591	5.986	5.026	295.651
0	1.193	6.015	4.411	297.111
0	0.796	6.044	4.368	298.571
0	0.398	6.074	4.668	300.031
0	0.804	6.058	4.668	300.079
28.354	1.21	6.041	4.772	300.127
81.151	1.616	6.025	5.391	300.175
