4.776	-0.748	4.841	3.596	266.86
0	-1.634	4.714	3.156	264.322
0	-2.519	4.588	3.156	261.783
0	-3.404	4.461	6.005	259.244
0	-2.686	4.542	6.005	261.237
0	-1.968	4.622	6.005	263.23
85.301	-1.25	4.703	6.169	265.223
161.649	-0.532	4.783	6.989	267.216
17.933	-0.831	4.864	6.452	269.209
0	-1.13	4.944	6.005	271.202
0	-1.43	5.025	6.005	273.195
0	-1.729	5.106	4.732	275.188
0	-1.288	5.093	4.732	274.716
0	-0.848	5.081	4.732	274.245
26.02	-0.407	5.069	4.898	273.774
49.26	0.033	5.057	5.715	273.303
5.786	-0.562	5.045	5.184	272.831
0	-1.157	5.033	4.732	272.36
0	-1.752	5.02	4.732	271.889
0	-2.347	5.008	5.03	271.417
0	-1.947	4.97	5.03	269.593
0	-1.548	4.932	5.03	267.769
56.081	-1.149	4.894	5.198	265.945
106.018	-0.75	4.855	6.013	264.121
13.162	-1.219	4.817	5.489	262.297
0	-1.688	4.779	5.03	260.473
0	-2.157	4.741	5.03	258.649
0	-2.626	4.703	6.167	256.825
0	-2.306	4.682	6.167	256.099
0	-1.987	4.661	6.167	255.374
74.891	-1.667	4.64	6.338	254.649
141.323	-1.348	4.619	7.149	253.924
18.51	-1.844	4.598	6.632	253.199
0	-2.341	4.577	6.167	252.474
0	-2.838	4.557	6.167	251.749
0	-3.335	4.536	5.648	251.024
0	-2.693	4.483	5.648	251.616
0	-2.052	4.43	5.648	252.207
91.148	-1.41	4.377	5.822	252.799
171.625	-0.769	4.324	6.63	253.391
23.673	-2.282	4.271	6.119	253.983
0	-3.795	4.218	5.648	254.575
0	-5.308	4.138	5.648	255.167
0	-6.821	3.687	3.635	255.759
0	-5.623	4.03	3.635	256.494
0	-4.425	3.948	3.635	257.23
89.752	-3.227	3.866	3.812	257.966
168.568	-2.029	3.784	4.617	258.702
24.444	-3.485	3.701	4.112	259.437
0	-4.941	3.619	3.635	260.173
0	-6.398	3.537	3.635	260.909
0	-7.854	3.404	2.293	261.645
0	-7.269	3.512	2.293	261.903
0	-6.684	3.569	2.293	262.161
64.925	-6.099	3.626	2.474	262.419
121.587	-5.513	3.683	3.275	262.678
18.504	-5.926	3.74	2.777	262.936
0	-6.339	3.798	2.293	263.194
0	-6.751	3.706	2.293	263.452
0	-7.164	3.59	1.651	263.71
0	-6.082	3.83	1.651	258.401
0	-4.999	3.748	1.651	253.091
66.248	-3.917	3.666	1.835	247.781
123.667	-2.834	3.584	2.632	242.471
19.72	-4.161	3.502	2.141	237.162
0	-5.488	3.42	1.651	231.852
0	-6.814	3.338	1.651	226.542
0	-8.141	3.256	4.11	221.233
0	-7.04	3.255	4.11	221.235
0	-5.94	3.255	4.11	221.238
124.598	-4.839	3.255	4.298	221.24
231.767	-3.738	3.255	5.091	221.243
38.662	-5.073	3.254	4.606	221.246
0	-6.407	3.254	4.11	221.248
0	-7.741	3.254	4.11	221.251
0	-9.076	3.095	4.85	221.253
0	-7.687	3.269	4.85	221.809
0	-6.299	3.285	4.85	222.365
119.467	-4.91	3.301	5.042	222.92
221.37	-3.522	3.317	5.831	223.476
38.571	-4.957	3.333	5.352	224.032
0	-6.392	3.349	4.85	224.587
0	-7.827	3.365	4.85	225.143
0	-9.262	3.05	3.681	225.699
0	-7.717	3.354	3.681	227.449
0	-6.173	3.327	3.681	229.199
124.094	-4.628	3.299	3.878	230.948
228.996	-3.084	3.272	4.662	232.698
41.613	-4.572	3.245	4.19	234.448
0	-6.059	3.218	3.681	236.198
0	-7.547	3.19	3.681	237.948
0	-9.035	3.104	2.643	239.698
0	-8.315	3.165	2.643	238.164
0	-7.595	3.167	2.643	236.631
97.185	-6.875	3.169	2.844	235.097
178.551	-6.155	3.171	3.624	233.564
33.79	-7.23	3.172	3.158	232.03
0	-8.305	3.174	2.643	230.496
0	-9.38	3.022	2.643	228.963
0	-10.455	2.776	1.56	227.429
0	-8.958	3.123	1.56	232.852
0	-7.46	3.509	1.56	238.275
124.944	-5.963	3.841	1.765	243.699
228.484	-4.466	4.062	2.541	249.122
44.966	-5.761	3.998	2.081	254.545
0	-7.056	3.62	1.56	259.968
0	-8.352	3.275	1.56	265.392
0	-9.647	2.959	3.411	270.815
0	-6.238	3.855	3.411	270.472
0	-2.829	4.913	3.411	270.129
36.783	0.581	4.896	3.621	269.786
66.936	3.99	4.88	4.391	269.443
13.681	1.693	4.863	3.938	269.101
0	-0.603	4.847	3.411	268.758
0	-2.9	4.83	3.411	268.415
0	-5.196	4.173	5.409	268.072
0	-3.552	4.722	5.409	264.61
0	-1.908	4.629	5.409	261.148
81.651	-0.264	4.537	5.624	257.685
147.824	1.38	4.445	6.389	254.223
31.336	-0.383	4.352	5.942	250.761
0	-2.146	4.26	5.409	247.299
0	-3.91	4.168	5.409	243.836
0	-5.673	4.025	4.167	240.374
0	-4.403	4.045	4.167	241.143
0	-3.134	4.014	4.167	241.912
123.455	-1.864	3.984	4.387	242.681
222.319	-0.595	3.953	5.147	243.45
48.818	-2.002	3.923	4.706	244.219
0	-3.409	3.892	4.167	244.987
0	-4.816	3.862	4.167	245.756
0	-6.224	3.831	4.608	246.525
0	-4.555	3.926	4.608	247.054
0	-2.885	4.022	4.608	247.584
101.623	-1.216	4.117	4.832	248.113
181.994	0.453	4.213	5.587	248.642
41.345	-0.52	4.308	5.152	249.171
0	-1.493	4.403	4.608	249.701
0	-2.465	4.499	4.608	250.23
0	-3.438	4.594	2.941	250.759
0	-2.572	4.613	2.941	252.947
0	-1.706	4.631	2.941	255.135
124.69	-0.84	4.649	3.17	257.323
222.035	0.026	4.668	3.92	259.511
52.124	-0.874	4.686	3.491	261.699
0	-1.775	4.705	2.941	263.887
0	-2.675	4.723	2.941	266.075
0	-3.575	4.715	2.401	268.263
0	-3.105	4.735	2.401	267.038
0	-2.635	4.729	2.401	265.813
57.232	-2.165	4.723	2.636	264.588
101.316	-1.695	4.717	3.381	263.363
24.55	-2.35	4.711	2.957	262.138
0	-3.004	4.704	2.401	260.913
0	-3.658	4.686	2.401	259.688
0	-4.313	4.461	2.295	258.463
0	-3.066	4.773	2.295	259.435
0	-1.819	4.853	2.295	260.408
111.875	-0.572	4.934	2.535	261.38
196.859	0.674	5.015	3.274	262.352
49.181	-0.424	5.095	2.856	263.325
0	-1.523	5.176	2.295	264.297
0	-2.622	5.062	2.295	265.269
0	-3.721	4.664	2.207	266.242
0	-2.162	5.237	2.207	266.73
0	-0.603	5.351	2.207	267.219
80.04	0.955	5.357	2.453	267.708
139.977	2.514	5.364	3.187	268.197
36.018	1.495	5.37	2.774	268.686
0	0.475	5.377	2.207	269.175
0	-0.544	5.383	2.207	269.664
0	-1.564	5.39	4.478	270.152
0	-1.298	5.268	4.478	269.74
0	-1.032	5.146	4.478	269.327
94.174	-0.767	5.024	4.73	268.914
163.665	-0.501	4.902	5.458	268.501
43.33	-0.812	4.78	5.051	268.088
0	-1.122	4.658	4.478	267.675
0	-1.433	4.537	4.478	267.262
0	-1.743	4.415	5.377	266.849
0	-1.486	4.575	5.377	267.824
0	-1.228	4.735	5.377	268.8
87.67	-0.97	4.895	5.635	269.775
151.391	-0.713	5.055	6.357	270.75
41.198	-1.422	5.215	5.955	271.725
0	-2.132	5.249	5.377	272.701
0	-2.842	4.98	5.377	273.676
0	-3.552	4.723	4.587	274.651
0	-2.11	5.258	4.587	270.33
0	-0.668	5.214	4.587	266.008
21.505	0.774	4.974	4.85	261.687
36.896	2.217	4.733	5.566	257.366
10.311	0.004	4.493	5.169	253.045
0	-2.208	4.252	4.587	248.723
0	-4.42	4.012	4.587	244.402
0	-6.632	3.74	4.37	240.081
0	-5.339	3.846	4.37	242.339
0	-4.045	3.921	4.37	244.597
145.702	-2.752	3.996	4.64	246.854
248.338	-1.458	4.071	5.35	249.112
71.199	-2.31	4.146	4.958	251.37
0	-3.162	4.221	4.37	253.628
0	-4.014	4.296	4.37	255.886
0	-4.867	4.279	3.506	258.144
0	-3.741	4.338	3.506	256.39
0	-2.615	4.306	3.506	254.635
104.498	-1.49	4.274	3.782	252.881
176.931	-0.364	4.242	4.486	251.127
51.998	-1.729	4.209	4.099	249.373
0	-3.095	4.177	3.506	247.619
0	-4.46	4.145	3.506	245.865
0	-5.825	3.978	1.821	244.111
0	-4.734	4.045	1.821	242.309
0	-3.642	3.978	1.821	240.507
113.16	-2.551	3.91	2.103	238.706
190.316	-1.459	3.842	2.801	236.904
57.285	-2.876	3.774	2.419	235.102
0	-4.294	3.707	1.821	233.301
0	-5.711	3.639	1.821	231.499
0	-7.128	3.571	1.294	229.698
0	-6.076	3.57	1.294	231.321
0	-5.024	3.568	1.294	232.944
151.172	-3.972	3.567	1.583	234.567
252.533	-2.92	3.565	2.275	236.19
77.788	-4.088	3.564	1.897	237.813
0	-5.255	3.562	1.294	239.436
0	-6.422	3.56	1.294	241.059
0	-7.59	3.474	3.876	242.682
0	-5.957	3.692	3.876	243.093
0	-4.325	3.826	3.876	243.504
127.42	-2.692	3.959	4.17	243.916
211.412	-1.059	4.093	4.856	244.327
66.591	-2.049	4.226	4.483	244.739
0	-3.038	4.36	3.876	245.15
0	-4.027	4.493	3.876	245.562
0	-5.016	4.23	5.468	245.973
0	-3.507	4.45	5.468	242.022
0	-1.997	4.272	5.468	238.07
146.19	-0.488	4.095	5.769	234.119
240.902	1.022	3.918	6.449	230.168
77.533	-1.467	3.741	6.081	226.216
0	-3.956	3.564	5.468	222.265
0	-6.445	3.386	5.468	218.313
0	-8.934	3.129	0.966	214.362
0	-7.426	3.202	0.966	214.243
0	-5.919	3.194	0.966	214.123
160.556	-4.411	3.187	1.273	214.004
262.768	-2.903	3.179	1.947	213.885
86.35	-4.51	3.172	1.583	213.766
0	-6.116	3.164	0.966	213.646
0	-7.722	3.157	0.966	213.527
0	-9.328	3.034	3.249	213.408
0	-7.752	3.066	3.249	215.947
0	-6.175	2.983	3.249	218.487
188.316	-4.599	2.9	3.562	221.026
306.089	-3.022	2.816	4.23	223.565
102.632	-4.163	2.733	3.87	226.104
0	-5.304	2.65	3.249	228.643
0	-6.444	2.566	3.249	231.183
0	-7.585	2.483	5.695	233.722
0	-6.043	2.748	5.695	239.574
0	-4.502	3.013	5.695	245.426
158.673	-2.96	3.278	6.015	251.278
256.139	-1.418	3.543	6.676	257.13
87.571	-2.239	3.808	6.32	262.982
0	-3.059	4.073	5.695	268.833
0	-3.88	4.338	5.695	274.685
0	-4.7	4.333	3.631	280.537
0	-3.783	4.642	3.631	281
0	-2.866	4.813	3.631	281.463
37.043	-1.949	4.918	3.957	281.926
59.387	-1.033	5.023	4.612	282.389
20.69	-1.407	5.128	4.26	282.852
0	-1.781	5.233	3.631	283.315
0	-2.155	5.24	3.631	283.778
0	-2.529	5.097	2.027	284.241
0	-2.001	5.3	2.027	283.149
0	-1.473	5.252	2.027	282.058
62.085	-0.945	5.157	2.361	280.966
98.851	-0.417	5.062	3.009	279.874
35.071	-1.496	4.967	2.661	278.782
0	-2.576	4.872	2.027	277.69
0	-3.655	4.687	2.027	276.599
0	-4.734	4.322	2.902	275.507
0	-3.962	4.506	2.902	274.402
0	-3.189	4.33	2.902	273.297
33.187	-2.416	4.154	3.242	272.193
52.479	-1.644	3.979	3.884	271.088
18.949	-3.504	3.803	3.54	269.983
0	-5.363	3.628	2.902	268.878
0	-7.223	3.452	2.902	267.774
0	-9.083	3.093	4.289	266.669
0	-7.891	3.206	4.289	266.049
0	-6.699	3.135	4.289	265.43
65.464	-5.508	3.065	4.635	264.811
102.813	-4.316	2.994	5.271	264.191
37.762	-6.139	2.924	4.93	263.572
0	-7.961	2.853	4.289	262.953
0	-9.784	2.782	4.289	262.333
0	-11.607	2.533	5.07	261.714
0	-10.102	2.756	5.07	262.752
0	-8.597	2.801	5.07	263.79
106.398	-7.092	2.846	5.423	264.828
165.965	-5.588	2.891	6.053	265.866
61.969	-6.589	2.936	5.716	266.904
0	-7.591	2.981	5.07	267.942
0	-8.592	3.026	5.07	268.981
0	-9.594	2.971	4.642	270.019
0	-8.517	3.173	4.642	270.279
0	-7.44	3.275	4.642	270.539
58.677	-6.362	3.377	5.002	270.799
90.909	-5.285	3.479	5.625	271.059
34.49	-6.076	3.581	5.292	271.319
0	-6.867	3.673	4.642	271.579
0	-7.657	3.456	4.642	271.839
0	-8.448	3.25	1.281	272.099
0	-6.647	3.736	1.281	268.629
0	-4.846	3.994	1.281	265.158
123.193	-3.046	4.047	1.647	261.687
189.579	-1.245	4.101	2.264	258.216
73.043	-2.581	4.155	1.934	254.745
0	-3.918	4.208	1.281	251.275
0	-5.254	4.155	1.281	247.804
0	-6.59	3.752	2.052	244.333
0	-5.068	4.214	2.052	241.837
0	-3.546	4.231	2.052	239.342
198.503	-2.024	4.189	2.425	236.846
303.43	-0.502	4.146	3.036	234.351
118.671	-2.326	4.104	2.709	231.855
0	-4.151	4.062	2.052	229.359
0	-5.976	3.933	2.052	226.864
0	-7.801	3.418	2.569	224.368
0	-5.649	3.91	2.569	223.871
0	-3.498	3.842	2.569	223.374
230.903	-1.347	3.774	2.948	222.876
350.612	0.805	3.707	3.552	222.379
139.125	-1.522	3.639	3.229	221.882
0	-3.849	3.571	2.569	221.384
0	-6.176	3.504	2.569	220.887
0	-8.503	3.236	2.556	220.39
0	-6.351	3.408	2.556	221.467
0	-4.199	3.381	2.556	222.544
235.999	-2.047	3.353	2.942	223.621
355.987	0.104	3.326	3.54	224.698
143.255	-2.329	3.298	3.22	225.775
0	-4.762	3.271	2.556	226.852
0	-7.195	3.243	2.556	227.929
0	-9.628	2.963	1.547	229.006
0	-7.358	3.302	1.547	233.627
0	-5.088	3.388	1.547	238.248
235.349	-2.818	3.474	1.939	242.869
352.683	-0.548	3.56	2.531	247.489
143.869	-1.926	3.646	2.213	252.11
0	-3.303	3.732	1.547	256.731
0	-4.68	3.818	1.547	261.351
0	-6.058	3.904	2.101	265.972
0	-5.038	3.921	2.101	264.843
0	-4.018	3.939	2.101	263.714
103.371	-2.998	3.956	2.5	262.585
153.903	-1.978	3.973	3.086	261.456
63.615	-2.874	3.991	2.771	260.328
0	-3.77	4.008	2.101	259.199
0	-4.666	4.026	2.101	258.07
0	-5.563	4.043	3.064	256.941
0	-4.681	3.942	3.064	252.22
0	-3.8	3.842	3.064	247.5
153.016	-2.919	3.741	3.47	242.78
226.352	-2.038	3.641	4.049	238.06
94.765	-3.532	3.54	3.737	233.34
0	-5.025	3.44	3.064	228.619
0	-6.519	3.34	3.064	223.899
0	-8.012	3.239	2.192	219.179
0	-6.479	3.232	2.192	221.312
0	-4.946	3.225	2.192	223.444
244.248	-3.413	3.217	2.605	225.577
359.009	-1.88	3.21	3.177	227.71
152.181	-3.447	3.203	2.868	229.842
0	-5.014	3.196	2.192	231.975
0	-6.582	3.188	2.192	234.108
0	-8.149	3.181	1.802	236.24
0	-6.503	3.182	1.802	236.511
0	-4.858	3.183	1.802	236.781
212.956	-3.212	3.185	2.221	237.051
311.042	-1.566	3.186	2.788	237.322
133.446	-2.801	3.187	2.481	237.592
0	-4.036	3.188	1.802	237.862
0	-5.271	3.19	1.802	238.133
0	-6.506	3.191	2.576	238.403
0	-4.796	3.185	2.576	236.308
0	-3.087	3.178	2.576	234.214
210.509	-1.377	3.172	3.001	232.119
305.551	0.332	3.166	3.561	230.024
132.631	-1.274	3.159	3.258	227.929
0	-2.881	3.153	2.576	225.834
0	-4.488	3.147	2.576	223.739
0	-6.094	3.14	3.141	221.645
0	-4.301	3.28	3.141	225.756
0	-2.507	3.42	3.141	229.868
253.073	-0.714	3.559	3.573	233.979
365.069	1.08	3.699	4.127	238.091
160.275	-0.086	3.839	3.826	242.203
0	-1.252	3.979	3.141	246.314
0	-2.417	4.118	3.141	250.426
0	-3.583	4.258	4.112	254.537
0	-1.882	4.438	4.112	256.312
0	-0.182	4.618	4.112	258.087
219.116	1.519	4.797	4.55	259.861
314.157	3.22	4.977	5.099	261.636
139.453	2.138	5.157	4.8	263.411
0	1.056	5.337	4.112	265.185
0	-0.025	5.516	4.112	266.96
0	-1.107	5.66	5.447	268.735
0	0.179	5.997	5.447	273.839
0	1.465	6.298	5.447	278.944
159.314	2.75	6.599	5.892	284.049
227.042	4.036	6.899	6.434	289.153
101.868	3.843	7.2	6.137	294.258
0	3.649	7.501	5.447	299.363
0	3.455	7.802	5.447	304.467
0	3.262	7.751	5.266	309.572
0	4.371	8.181	5.266	309.194
0.033	5.48	8.26	5.266	308.816
115.154	6.589	8.339	5.717	308.438
163.132	7.699	8.417	6.253	308.06
73.96	6.542	8.496	5.959	307.682
0	5.385	8.575	5.266	307.304
0	4.228	8.297	5.266	306.926
0	3.071	7.647	4.615	306.548
0	4.284	8.321	4.615	298.168
0.191	5.498	7.91	4.615	289.788
42.822	6.711	7.5	5.072	281.408
60.307	7.925	7.089	5.602	273.028
27.62	4.966	6.678	5.31	264.648
0	2.006	6.268	4.616	256.268
0	-0.953	5.724	4.615	247.888
0	-3.912	4.597	1.211	239.508
0	-1.791	5.383	1.211	242.62
3.074	0.331	5.64	1.211	245.732
307.278	2.453	5.737	1.675	248.844
430.242	4.575	5.835	2.199	251.956
198.997	2.676	5.932	1.909	255.068
0	0.778	6.029	1.215	258.18
0	-1.121	5.654	1.211	261.291
0	-3.019	4.915	2.433	264.403
0	-0.537	5.901	2.433	264.583
4.374	1.946	6.199	2.433	264.762
268.33	4.429	6.187	2.903	264.942
373.562	6.912	6.175	3.421	265.121
174.445	5.704	6.163	3.134	265.301
0	4.496	6.151	2.44	265.48
0	3.288	6.139	2.433	265.66
0	2.08	6.127	4.453	265.839
0	3.115	6.116	4.453	265.493
5.219	4.15	6.104	4.453	265.148
225.803	5.185	6.093	4.929	264.802
312.586	6.219	6.081	5.442	264.457
147.339	4.719	6.07	5.156	264.111
0	3.219	6.059	4.464	263.766
0	1.719	6.047	4.453	263.42
0	0.219	6.036	4.084	263.075
0	1.046	6.046	4.084	265.074
7.713	1.873	6.057	4.084	267.073
254.543	2.7	6.068	4.567	269.072
350.413	3.526	6.079	5.073	271.071
166.677	2.619	6.09	4.789	273.07
0	1.711	6.1	4.098	275.069
0	0.803	6.111	4.084	277.068
0	-0.105	6.089	6.704	279.067
0	1.209	5.981	6.704	275.61
6.66	2.524	5.84	6.704	272.154
176.296	3.838	5.699	7.192	268.697
241.367	5.152	5.558	7.693	265.24
115.829	3.412	5.417	7.411	261.783
0	1.671	5.276	6.722	258.326
0	-0.069	5.135	6.704	254.87
0	-1.81	4.994	5.591	251.413
0	-0.804	5.092	5.591	256.23
12.876	0.202	5.19	5.591	261.048
283.118	1.208	5.287	6.085	265.865
385.528	2.214	5.385	6.58	270.683
186.614	0.804	5.483	6.3	275.5
0	-0.606	5.58	5.613	280.318
0	-2.015	5.294	5.591	285.136
0	-3.425	4.768	3.351	289.953
0	-1.226	5.611	3.351	290.757
3.083	0.972	6.285	3.351	291.561
57.774	3.17	6.54	3.851	292.365
78.255	5.369	6.795	4.34	293.169
38.199	4.739	7.05	4.063	293.973
0	4.109	7.304	3.377	294.777
0	3.478	7.559	3.351	295.581
0	2.848	7.528	5.288	296.385
0	3.847	7.597	5.288	294.539
10.524	4.845	7.379	5.288	292.694
171.481	5.843	7.162	5.794	290.848
231.055	6.842	6.944	6.278	289.003
113.716	5.467	6.727	6.002	287.157
0	4.091	6.509	5.318	285.312
0	2.716	6.292	5.288	283.466
0	1.341	6.074	4.55	281.62
0	2.416	6.139	4.55	283.599
12.732	3.491	6.204	4.55	285.577
183.217	4.565	6.269	5.062	287.555
245.599	5.64	6.334	5.54	289.533
121.846	4.294	6.398	5.266	291.512
0	2.948	6.463	4.585	293.49
0	1.602	6.528	4.55	295.468
0	0.256	6.251	3.504	297.446
0	0.847	6.524	3.504	296.963
5.231	1.437	6.731	3.504	296.479
67.335	2.028	6.8	4.022	295.996
89.805	2.618	6.869	4.494	295.512
44.903	1.924	6.938	4.222	295.029
0	1.229	6.706	3.543	294.545
0	0.535	6.379	3.504	294.062
0	-0.159	6.065	4.202	293.578
0	1.148	6.667	4.202	294.17
11.592	2.455	7.133	4.202	294.762
134.866	3.763	7.128	4.726	295.354
178.975	5.07	7.122	5.193	295.946
90.175	3.916	7.116	4.923	296.538
0	2.761	7.111	4.246	297.13
0	1.606	6.89	4.202	297.722
0	0.452	6.34	2.376	298.315
0	1.343	6.761	2.376	295.758
10.79	2.235	6.691	2.376	293.201
114.492	3.127	6.487	2.905	290.644
151.194	4.018	6.283	3.367	288.087
76.748	2.901	6.079	3.098	285.53
0	1.783	5.875	2.424	282.973
0	0.666	5.67	2.376	280.416
0	-0.452	5.466	3.945	277.859
0	0.683	5.488	3.945	278.023
24.644	1.817	5.51	3.945	278.188
240.288	2.951	5.531	4.48	278.352
315.789	4.086	5.553	4.936	278.516
161.472	2.667	5.575	4.669	278.681
0	1.248	5.596	3.998	278.845
0	-0.171	5.618	3.945	279.009
0	-1.59	5.463	3.06	279.173
0	-0.032	5.581	3.06	277.753
30.605	1.526	5.523	3.06	276.332
276.005	3.084	5.465	3.601	274.912
361.013	4.642	5.406	4.052	273.491
185.917	2.888	5.348	3.786	272.071
0	1.134	5.29	3.118	270.65
0	-0.62	5.232	3.06	269.23
0	-2.374	5.156	2.171	267.81
0	-1.45	5.254	2.171	267.808
32.558	-0.525	5.334	2.171	267.806
273.131	0.4	5.414	2.717	267.804
355.594	1.325	5.495	3.163	267.802
184.407	0.138	5.575	2.899	267.8
0	-1.05	5.656	2.233	267.798
0	-2.237	5.208	2.171	267.796
0	-3.424	4.769	2.356	267.794
0	-0.851	5.767	2.356	269.734
41.957	1.721	6.19	2.356	271.674
329.058	4.294	6.377	2.907	273.614
426.453	6.867	6.564	3.348	275.554
222.668	5.691	6.751	3.086	277.494
0	4.514	6.938	2.423	279.434
0	3.338	7.125	2.356	281.374
0	2.162	7.169	4.785	283.314
0	3.467	7.019	4.785	279.989
39.433	4.772	6.726	4.785	276.665
290.41	6.077	6.433	5.342	273.341
374.68	7.382	6.14	5.778	270.016
196.947	5.635	5.847	5.517	266.692
0	3.888	5.554	4.857	263.367
0	2.141	5.261	4.785	260.043
0	0.394	4.968	5.045	256.719
0	1.955	5.035	5.045	257.905
60.386	3.515	5.102	5.045	259.092
419.274	5.076	5.169	5.608	260.278
538.56	6.637	5.236	6.038	261.465
284.947	4.954	5.303	5.779	262.652
0	3.272	5.37	5.121	263.838
0	1.59	5.438	5.045	265.025
0	-0.092	5.505	4.415	266.211
0	0.897	5.349	4.415	262.571
46.96	1.885	5.193	4.415	258.93
308.494	2.874	5.037	4.983	255.29
394.553	3.862	4.882	5.408	251.649
210.096	2.11	4.726	5.15	248.009
0	0.358	4.57	4.496	244.368
0	-1.394	4.415	4.415	240.728
0	-3.145	4.259	1.854	237.087
0	-1.223	4.595	1.854	244.572
71.038	0.699	4.932	1.854	252.058
442.946	2.621	5.268	2.427	259.543
564.115	4.543	5.604	2.847	267.028
302.279	3.426	5.941	2.591	274.513
0	2.31	6.277	1.94	281.998
0	1.193	6.614	1.854	289.483
0	0.076	6.17	5.142	296.968
0	2.689	7.336	5.142	297.703
26.004	5.302	7.722	5.142	298.438
154.353	7.915	8.108	5.72	299.173
195.76	10.528	8.494	6.136	299.908
105.546	9.365	8.88	5.881	300.643
0	8.203	9.266	5.232	301.378
0	7.041	9.652	5.142	302.113
0	5.878	9.308	6.014	302.847
0	7.36	9.587	6.014	299.916
39.627	8.842	9.135	6.014	296.985
224.504	10.324	8.683	6.596	294.054
283.572	11.806	8.231	7.007	291.123
153.817	9.587	7.779	6.754	288.192
0	7.368	7.327	6.108	285.261
0	5.149	6.875	6.014	282.33
0	2.93	6.423	6.051	279.399
0	4.283	6.507	6.051	281.233
43.908	5.637	6.592	6.051	283.068
238.014	6.991	6.677	6.638	284.902
299.438	8.345	6.761	7.045	286.737
163.389	7.491	6.846	6.792	288.571
0	6.637	6.93	6.15	290.406
0	5.783	7.015	6.051	292.24
0	4.929	7.099	4.565	294.074
0	5.96	7.099	4.565	295.783
32.295	6.992	7.099	4.565	297.492
167.871	8.023	7.099	5.157	299.2
210.368	9.054	7.099	5.559	300.909
115.458	7.002	7.1	5.308	302.617
0	4.949	7.1	4.669	304.326
0	2.896	7.1	4.565	306.035
0	0.843	6.522	3.41	307.743
0	1.515	6.845	3.41	308.608
10.438	2.187	7.148	3.41	309.472
52.138	2.858	7.173	4.007	310.336
65.086	3.53	7.197	4.404	311.201
35.926	3.066	7.222	4.155	312.065
0	2.602	7.246	3.518	312.93
0	2.137	7.156	3.41	313.794
0	1.673	6.923	4.661	314.658
0	2	7.087	4.661	313.066
6.879	2.327	7.124	4.662	311.475
33.077	2.654	7.038	5.263	309.883
41.137	2.982	6.953	5.656	308.291
22.835	2.345	6.867	5.407	306.699
0	1.708	6.782	4.774	305.107
0	1.072	6.63	4.661	303.515
0	0.435	6.333	5.376	301.924
0	0.908	6.553	5.376	300.952
14.657	1.381	6.688	5.381	299.98
67.976	1.854	6.726	5.983	299.009
84.23	2.328	6.765	6.371	298.037
